NSD2:7468	4p_partial_monosomy_syndrome	MedGen:C1956097,OMIM:194190,Orphanet:ORPHA280,SNOMED_CT:17122004
NAT8L:339983	N-acetylaspartate_deficiency	MedGen:C3279716,OMIM:614063
POLN:353497	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
SH3BP2:6452	Fibrous_dysplasia_of_jaw	MedGen:C0008029,OMIM:118400,Orphanet:ORPHA184,SNOMED_CT:76098004
ADD1:118	Hypertension,_salt-sensitive_essential,_susceptibility_to|furosemide_and_spironolactone_response_-_Efficacy	.|MedGen:CN236476
HTT:3064|LOC109461479:109461479	Huntington's_chorea	MedGen:C0020179,OMIM:143100,Orphanet:ORPHA399,SNOMED_CT:58756001
HTT:3064	not_specified	MedGen:CN169374
DOK7:285489	not_specified	MedGen:CN169374
LRPAP1:4043	Myopia_23,_autosomal_recessive	MedGen:C3809482,OMIM:615431
ADRA2C:152	Congestive_heart_failure_and_beta-blocker_response,_modifier_of	MedGen:C2676080
MSX1:4487	Selective_tooth_agenesis_1	MedGen:C3489529,OMIM:106600
STK32B:55351	Long_QT_syndrome	MeSH:D008133,MedGen:C0023976,SNOMED_CT:9651007
EVC2:132884	Ellis-van_Creveld_Syndrome	MedGen:CN239258
EVC:2121|EVC2:132884	Chondroectodermal_dysplasia|Curry-Hall_syndrome|not_specified|Ellis-van_Creveld_Syndrome	MedGen:C0013903,OMIM:225500,Orphanet:ORPHA289,SNOMED_CT:62501005|MedGen:C0457013,OMIM:193530,SNOMED_CT:277807007|MedGen:CN169374|MedGen:CN239258
EVC:2121	Curry-Hall_syndrome|Ellis-van_Creveld_Syndrome	MedGen:C0457013,OMIM:193530,SNOMED_CT:277807007|MedGen:CN239258
JAKMIP1:152789	Smith-Magenis_Syndrome-like	MedGen:CN238491
WFS1:7466	WFS1-Related_Spectrum_Disorders|Nonsyndromic_Hearing_Loss,_Dominant	MedGen:CN239410|MedGen:CN239435
ACOX3:8310	not_provided	MedGen:CN517202
CPZ:8532	Short_stature	Human_Phenotype_Ontology:HP:0004322,MedGen:C0349588
HMX1:3166	not_specified	MedGen:CN169374
DRD5:1816|SLC2A9:56606	not_specified	MedGen:CN169374
SLC2A9:56606	Familial_renal_hypouricemia	MedGen:C0473219,OMIM:220150,SNOMED_CT:236478009
WDR1:9948	not_provided	MedGen:CN517202
CLNK:116449	not_specified	MedGen:CN169374
HS3ST1:9957	Coronary_artery_disease|Arteriosclerosis	Human_Phenotype_Ontology:HP:0001677,MeSH:D003324,MedGen:C1956346|Human_Phenotype_Ontology:HP:0002634,MeSH:D001161,MedGen:C0003850
RAB28:9364	Cone-rod_dystrophy_18	MedGen:C3809299,OMIM:615374
NKX3-2:579	not_specified	MedGen:CN169374
BOD1L1:259282	not_specified	MedGen:CN169374
CC2D2A:57545	Joubert_syndrome|Meckel-Gruber_syndrome|CC2D2A-Related_Disorders	Human_Phenotype_Ontology:HP:0002335,MedGen:C0431399,Orphanet:ORPHA475,SNOMED_CT:253175003,SNOMED_CT:716997004|MedGen:C0265215,Orphanet:ORPHA564,SNOMED_CT:29076005|MedGen:CN239313
FBXL5:26234	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
PROM1:8842	Stargardt_Disease,_Dominant|Cone-Rod_Dystrophy,_Dominant|Retinitis_Pigmentosa,_Recessive|Retinal_Macular_Dystrophy	MedGen:CN239307|MedGen:CN239348|MedGen:CN239466|MedGen:CN239469
TAPT1:202018	Osteochondrodysplasia,_complex_lethal,_symoens-barnes-gistelinck_type	MedGen:C4225162,OMIM:616897,Orphanet:ORPHA457378
QDPR:5860	BH4-Deficient_Hyperphenylalaninemia	MedGen:CN239229
SLIT2:9353	not_provided	MedGen:CN517202
ADGRA3:166647	Retinal_dystrophy	Human_Phenotype_Ontology:HP:0000556,MedGen:C0854723,Orphanet:ORPHA71862,SNOMED_CT:314407005
SOD3:6649	Superoxide_dismutase,_elevated_extracellular	MedGen:C3891298
SEPSECS:51091	Pontoneocerebellar_hypoplasia	MedGen:C1261175,SNOMED_CT:373666002
PI4K2B:55300	Abnormality_of_neuronal_migration	Human_Phenotype_Ontology:HP:0002269,MedGen:C1837249
SLC34A2:10568	PULMONARY_ALVEOLAR_MICROLITHIASIS	MedGen:C0155912,OMIM:265100,Orphanet:ORPHA60025,SNOMED_CT:87153008
RBPJ:3516	Diabetes_mellitus_type_2	Human_Phenotype_Ontology:HP:0005978,MedGen:C0011860,OMIM:125853,Orphanet:ORPHA181376,SNOMED_CT:44054006
CCKAR:886	CHOLECYSTOKININ_A_RECEPTOR_POLYMORPHISM	.
DTHD1:401124	Muscular_dystrophy|Leber_congenital_amaurosis	Human_Phenotype_Ontology:HP:0003560,MeSH:D009136,MedGen:C0026850,Orphanet:ORPHA98473|MeSH:D057130,MedGen:C0339527,Orphanet:ORPHA65,SNOMED_CT:193413001
TBC1D1:23216	not_provided	MedGen:CN517202
TLR1:7096	not_provided	MedGen:CN517202
TLR6:10333	not_provided	MedGen:CN517202
FAM114A1:92689	not_provided	MedGen:CN517202
WDR19:57728	Jeune_thoracic_dystrophy|Cranioectodermal_dysplasia	MedGen:C0265275,Orphanet:ORPHA474,SNOMED_CT:75049004|MedGen:CN119432,Orphanet:ORPHA1515,SNOMED_CT:254093009
KLB:152831	not_provided	MedGen:CN517202
RPL9:6133	not_provided	MedGen:CN517202
LIAS:11019	not_specified	MedGen:CN169374
UGDH:7358	Epileptic_encephalopathy	Human_Phenotype_Ontology:HP:0200134,MedGen:C0543888
PDS5A:23244	PDS5A-related_disorder	.
RHOH:399	T-cell_immunodeficiency_with_epidermodysplasia_verruciformis	MedGen:CN714013
UCHL1:7345	Parkinson_Disease,_Dominant	MedGen:CN239359
PHOX2B:8929	Neuroblastoma|Congenital_central_hypoventilation	Human_Phenotype_Ontology:HP:0003006,MeSH:D009447,MedGen:C2749484,OMIM:256700,Orphanet:ORPHA635|MedGen:C1275808,OMIM:209880,Orphanet:ORPHA661,SNOMED_CT:399040002
PHOX2B:8929|LOC110011216:110011216	not_provided	MedGen:CN517202
SLC30A9:10463	Birk-Landau-Perez_syndrome	MedGen:C4539828,OMIM:617595
GRXCR1:389207	not_specified|Nonsyndromic_Hearing_Loss,_Recessive	MedGen:CN169374|MedGen:CN239439
GUF1:60558	Long_QT_syndrome	MeSH:D008133,MedGen:C0023976,SNOMED_CT:9651007
GABRG1:2565	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
GABRA2:2555	not_specified	MedGen:CN169374
GABRA4:2557	not_specified	MedGen:CN169374
GABRB1:2560	Epileptic_encephalopathy,_early_infantile,_45	MedGen:C4310691,OMIM:617153
CORIN:10699	not_provided	MedGen:CN517202
CORIN:10699|LOC101927179:101927179	Preeclampsia/eclampsia_5	MedGen:C3281288,OMIM:614595
CNGA1:1259|LOC101927157:101927157	Retinitis_Pigmentosa,_Recessive	MedGen:CN239466
CNGA1:1259	not_specified	MedGen:CN169374
LRRC66:339977	Abnormality_of_neuronal_migration	Human_Phenotype_Ontology:HP:0002269,MedGen:C1837249
SGCB:6443	Beta-sarcoglycanopathy|Limb-Girdle_Muscular_Dystrophy,_Recessive	MedGen:C2930900|MedGen:CN239352
SPATA18:132671	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
FIP1L1:81608	not_specified	MedGen:CN169374
LNX1:84708	Lip_and_oral_cavity_carcinoma	MedGen:C0220641
PDGFRA:5156	Gastrointestinal_stroma_tumor|Idiopathic_hypereosinophilic_syndrome	Human_Phenotype_Ontology:HP:0100723,MeSH:D046152,MedGen:C0238198,OMIM:606764,Orphanet:ORPHA44890|MedGen:C0206141,OMIM:607685,Orphanet:ORPHA3260
KIT:3815	Partial_albinism|Mastocytosis|Gastrointestinal_stroma_tumor|not_specified	Human_Phenotype_Ontology:HP:0007443,MedGen:C0080024,OMIM:172800,Orphanet:ORPHA2884,SNOMED_CT:6479008|Human_Phenotype_Ontology:HP:0100495,MedGen:C0024899,OMIM:154800,Orphanet:ORPHA98292|Human_Phenotype_Ontology:HP:0100723,MeSH:D046152,MedGen:C0238198,OMIM:606764,Orphanet:ORPHA44890|MedGen:CN169374
KDR:3791	Hemangioma,_capillary_infantile	MedGen:C1865871,OMIM:602089
SRD5A3:79644	Congenital_disorder_of_glycosylation	MedGen:C0282577,Orphanet:ORPHA137,SNOMED_CT:238049009
SRD5A3:79644|SRD5A3-AS1:100506462	Congenital_disorder_of_glycosylation|not_specified	MedGen:C0282577,Orphanet:ORPHA137,SNOMED_CT:238049009|MedGen:CN169374
TMEM165:55858	Congenital_disorder_of_glycosylation	MedGen:C0282577,Orphanet:ORPHA137,SNOMED_CT:238049009
CEP135:9662	not_specified	MedGen:CN169374
SRP72:6731	not_specified	MedGen:CN169374
HOPX:84525	not_provided	MedGen:CN517202
SPINK2:6691	Spermatogenic_failure_29	MedGen:CN252705,OMIM:618091
REST:5978	Wilms_tumor_6	MedGen:C3891301,OMIM:616806
IGFBP7:3490	Retinal_arterial_macroaneurysm_with_supravascular_pulmonic_stenosis	MedGen:C4016816
TECRL:253017	Long_QT_syndrome|Ventricular_tachycardia,_catecholaminergic_polymorphic,_3	MeSH:D008133,MedGen:C0023976,SNOMED_CT:9651007|MedGen:C3151463,OMIM:614021
EPHA5:2044	Lung_adenocarcinoma	Human_Phenotype_Ontology:HP:0030078,MeSH:C538231,MedGen:C0152013
STAP1:26228	Familial_hypercholesterolemia	MedGen:C0745103,OMIM:143890,SNOMED_CT:397915002,SNOMED_CT:398036000
GNRHR:2798	Isolated_GnRH_Deficiency	MedGen:CN239347
UGT2B15:7366	oxazepam_response_-_Other|lorazepam_response_-_Other	MedGen:CN236612|MedGen:CN240605
UGT2B10:7365	nicotine_response_-_Metabolism/PK	MedGen:CN236603
UGT2A1:10941	not_specified	MedGen:CN169374
HTN3:3347	None	None
AMBN:258	Amelogenesis_imperfecta,_type_IF	MedGen:C4225394,OMIM:616270
ENAM:10117	Amelogenesis_Imperfecta,_Dominant	MedGen:CN239159
RUFY3:22902	not_specified	MedGen:CN169374
SLC4A4:8671	Renal_tubular_acidosis,_proximal,_with_ocular_abnormalities_and_mental_retardation	MedGen:C1970309,OMIM:604278,Orphanet:ORPHA93607
GC:2638	GC1/GC2_POLYMORPHISM	.
ADAMTS3:9508	HENNEKAM_LYMPHANGIECTASIA-LYMPHEDEMA_SYNDROME_3	MedGen:CN257744,OMIM:618154
COX18:285521	not_specified	MedGen:CN169374
ANKRD17:26057	Lip_and_oral_cavity_carcinoma	MedGen:C0220641
ALB:213|LOC111832671:111832671	Hyperthyroxinemia,_dysalbuminemic	MedGen:C1863119
ALB:213	PROALBUMIN_MALMO	.
AFP:174|LOC111832670:111832670	Alpha-fetoprotein,_hereditary_persistence_of	MedGen:C1863080,OMIM:615970,Orphanet:ORPHA168615
AFP:174	Alpha-fetoprotein_deficiency	MedGen:C1863081,OMIM:615969,Orphanet:ORPHA168612
ODAPH:152816	Amelogenesis_imperfecta,_hypomaturation_type_IIA4	MedGen:C3553830,OMIM:614832
SCARB2:950	Progressive_myoclonic_epilepsy	MedGen:C0751778,OMIM:310370,Orphanet:ORPHA98261,SNOMED_CT:267581004
SHROOM3:57619	not_specified	MedGen:CN169374
FRAS1:80144	Cryptophthalmos_syndrome	MedGen:C4551480,OMIM:219000,SNOMED_CT:204102004
BMP2K:55589|PAQR3:152559	not_specified	MedGen:CN169374
PAQR3:152559	not_provided	MedGen:CN517202
ANTXR2:118429	Hyaline_fibromatosis_syndrome	MedGen:C2745948,OMIM:228600,SNOMED_CT:238861002,SNOMED_CT:238867003
PRDM8:56978	Epilepsy,_progressive_myoclonic,_10	MedGen:C4225258,OMIM:616640,Orphanet:ORPHA324290
FGF5:2250	Trichomegaly	MedGen:C0854699,OMIM:190330,Orphanet:ORPHA411788
HNRNPDL:9987	Limb-girdle_muscular_dystrophy,_type_1G	Gene:553991,MedGen:C1836765,OMIM:609115,Orphanet:ORPHA55596
COQ2:27235	Coenzyme_Q10_deficiency,_primary	MedGen:CN229570,Orphanet:ORPHA35656
ABRAXAS1:84142	not_specified	MedGen:CN169374
WDFY3:23001	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
ARHGAP24:83478	not_specified|not_provided	MedGen:CN169374|MedGen:CN517202
MAPK10:5602	Epileptic_encephalopathy	Human_Phenotype_Ontology:HP:0200134,MedGen:C0543888
MAPK10:5602|LOC101929064:101929064	Epileptic_encephalopathy	Human_Phenotype_Ontology:HP:0200134,MedGen:C0543888
DSPP:1834	Hearing_impairment	Human_Phenotype_Ontology:HP:0000365,MedGen:C1384666
DMP1:1758	Hypophosphatemic_Rickets,_Recessive	MedGen:CN239452
MEPE:56955	not_specified	MedGen:CN169374
PKD2:5311	Polycystic_kidney_disease,_autosomal_dominant	MedGen:CN119611,Orphanet:ORPHA730
ABCG2:9429	Blood_group,_Junior_system	MedGen:C3280986,OMIM:614490
PPM1K:152926	Maple_syrup_urine_disease,_mild_variant	MedGen:C3554575,OMIM:615135
PIGY:84992|PYURF:100996939	Hyperphosphatasia_with_mental_retardation_syndrome_6	MedGen:C4225201,OMIM:616809
SNCA:6622	Parkinson_Disease,_Dominant	MedGen:CN239359
SNCA:6622|SNCA-AS1:644248	Parkinson_Disease,_Dominant	MedGen:CN239359
GRID2:2895	not_provided	MedGen:CN517202
SMARCAD1:56916	not_specified	MedGen:CN169374
BMPR1B:658	not_specified	MedGen:CN169374
PDHA2:5161	Oligosynaptic_infertility	MedGen:C0403810,OMIM:258150,SNOMED_CT:236803007
TSPAN5:10098	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
ADH1B:125	Alcohol_dependence	MedGen:C0001973,OMIM:103780
ADH1C:126	Alcohol_dependence	MedGen:C0001973,OMIM:103780
TRMT10A:93587	not_specified	MedGen:CN169374
MTTP:4547	Abetalipoproteinaemia	Human_Phenotype_Ontology:HP:0008181,MedGen:C0000744,OMIM:200100,Orphanet:ORPHA14,SNOMED_CT:190787008
PPP3CA:5530	ARTHROGRYPOSIS,_CLEFT_PALATE,_CRANIOSYNOSTOSIS,_AND_IMPAIRED_INTELLECTUAL_DEVELOPMENT	MedGen:CN257944,OMIM:618265
BANK1:55024	Systemic_lupus_erythematosus	Human_Phenotype_Ontology:HP:0002725,MedGen:C0024141,OMIM:152700,SNOMED_CT:55464009
SLC39A8:64116	not_specified	MedGen:CN169374
NFKB1:4790	Immunodeficiency,_common_variable,_12	MedGen:C4225277,OMIM:616576
MANBA:4126	Beta-D-mannosidosis	MedGen:C4048196,OMIM:248510,Orphanet:ORPHA118,SNOMED_CT:238047006
CISD2:493856	not_specified	MedGen:CN169374
SLC9B1:150159|CISD2:493856	Wolfram_syndrome_2	MedGen:C1858028,OMIM:604928
CENPE:1062	not_specified	MedGen:CN169374
TACR3:6870	Isolated_GnRH_Deficiency	MedGen:CN239347
TET2:54790|TET2-AS1:104384744	not_specified	MedGen:CN169374
PPA2:27068	not_provided	MedGen:CN517202
TBCK:93627	Hypotonia,_infantile,_with_psychomotor_retardation_and_characteristic_facies_3	MedGen:C4225161,OMIM:616900
AIMP1:9255	Leukodystrophy,_hypomyelinating_3	MedGen:C1850053,OMIM:260600,Orphanet:ORPHA280293
CYP2U1:113612|LOC101929595:101929595	not_specified	MedGen:CN169374
CYP2U1:113612	Spastic_paraplegia|not_specified	Human_Phenotype_Ontology:HP:0001258,MedGen:C0037772|MedGen:CN169374
HADH:3033	Deficiency_of_3-hydroxyacyl-CoA_dehydrogenase|Hyperinsulinism,_Dominant/Recessive	MedGen:C1291230,OMIM:231530,SNOMED_CT:124122005|MedGen:CN239464
LEF1:51176|LEF1-AS1:641518	None	None
COL25A1:84570	not_specified	MedGen:CN169374
MCUB:55013	not_provided	MedGen:CN517202
CFI:3426	Atypical_hemolytic_uremic_syndrome	MedGen:C2931788,Orphanet:ORPHA2134
LRIT3:345193	Congenital_Stationary_Night_Blindness,_Recessive	MedGen:CN239273
EGF:1950	Renal_Hypomagnesemia,_Recessive	MedGen:CN239444
PITX2:5308	Cataract|Irido-corneo-trabecular_dysgenesis|Iridogoniodysgenesis,_dominant_type|Ring_dermoid_of_cornea|Axenfeld-Rieger_Syndrome|Anterior_segment_mesenchymal_dysgenesis|PITX2-Related_Eye_Abnormalities	Human_Phenotype_Ontology:HP:0000518,MedGen:C0086543,Orphanet:ORPHA98640|Human_Phenotype_Ontology:HP:0000659,MedGen:C4310809,OMIM:604229,SNOMED_CT:204153003|MedGen:C1842031,OMIM:137600|MedGen:C1867155,OMIM:180550,Orphanet:ORPHA91481|MedGen:C3495488,Orphanet:ORPHA782|MedGen:C4551992,OMIM:107250|MedGen:CN239168
ZGRF1:55345	Speech-language_disorder_1	MedGen:C0750927,OMIM:602081,Orphanet:ORPHA209908
LARP7:51574	not_specified	MedGen:CN169374
LARP7:51574|MIR302CHG:109864269	Alazami_syndrome	MedGen:C3554439,OMIM:615071,Orphanet:ORPHA319671
LARP7:51574|MIR302D:442896|MIR367:442912|MIR302CHG:109864269	Alazami_syndrome	MedGen:C3554439,OMIM:615071,Orphanet:ORPHA319671
ANK2:287	Long_QT_syndrome|not_specified	MeSH:D008133,MedGen:C0023976,SNOMED_CT:9651007|MedGen:CN169374
UGT8:7368	not_specified	MedGen:CN169374
PRSS12:8492	Intellectual_Disability,_Recessive	MedGen:CN239290
SEC24D:9871	Cole-Carpenter_syndrome_2	MedGen:C4225382,OMIM:616294
MYOZ2:51778	Hypertrophic_cardiomyopathy|not_provided	Human_Phenotype_Ontology:HP:0001639,MedGen:C0007194,Orphanet:ORPHA217569|MedGen:CN517202
FABP2:2169	FATTY_ACID-BINDING_PROTEIN,_INTESTINAL,_POLYMORPHISM_OF	.
PRDM5:11107	Corneal_fragility_keratoglobus,_blue_sclerae_AND_joint_hypermobility	MedGen:C0268344,OMIM:229200,Orphanet:ORPHA90354,SNOMED_CT:31798004
QRFPR:84109	not_provided	MedGen:CN517202
EXOSC9:5393	PONTOCEREBELLAR_HYPOPLASIA,_TYPE_1D	MedGen:CN252648,OMIM:618065
BBS7:55212	Bardet-Biedl_syndrome	MedGen:C0752166,Orphanet:ORPHA110,SNOMED_CT:5619004
TRPC3:7222	not_provided	MedGen:CN517202
KIAA1109:84162	ALKURAYA-KUCINSKAS_SYNDROME	MedGen:C4693347,OMIM:617822
IL21:59067	not_specified	MedGen:CN169374
IL21:59067|IL21-AS1:100996941	Common_variable_immunodeficiency_11	MedGen:C4014258,OMIM:615767,Orphanet:ORPHA477661
BBS12:166379	Bardet-Biedl_syndrome	MedGen:C0752166,Orphanet:ORPHA110,SNOMED_CT:5619004
FGF2:2247	Long_QT_syndrome	MeSH:D008133,MedGen:C0023976,SNOMED_CT:9651007
SPATA5:166378	Epilepsy,_hearing_loss,_and_mental_retardation_syndrome|not_provided	MedGen:C4225276,OMIM:616577,Orphanet:ORPHA457351|MedGen:CN517202
FAT4:79633	Irido-corneo-trabecular_dysgenesis|Anophthalmia_-_microphthalmia	Human_Phenotype_Ontology:HP:0000659,MedGen:C4310809,OMIM:604229,SNOMED_CT:204153003|MedGen:CN235161
INTU:27152	OROFACIODIGITAL_SYNDROME_XVII	MedGen:C4693640,OMIM:617926
PLK4:10733	not_specified	MedGen:CN169374
MFSD8:256471	Neuronal_Ceroid-Lipofuscinosis,_Recessive	MedGen:CN239323
ABHD18:80167|MFSD8:256471	not_specified	MedGen:CN169374
LARP1B:55132	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
PGRMC2:10424	Hirschsprung_disease_1	MedGen:C3888239,OMIM:142623
SCLT1:132320	Orofaciodigital_syndrome_9	MedGen:C0796102,OMIM:258865,Orphanet:ORPHA141007
ELF2:1998	Cerebellar_ataxia,_neuropathy,_and_vestibular_areflexia_syndrome	MedGen:C3281223,OMIM:614575
NAA15:80155	MENTAL_RETARDATION,_AUTOSOMAL_DOMINANT_50	MedGen:C4540470,OMIM:617787
RAB33B:83452	Smith-McCort_dysplasia	MedGen:CN238503,Orphanet:ORPHA178355
CLGN:1047	Short_stature	Human_Phenotype_Ontology:HP:0004322,MedGen:C0349588
ELMOD2:255520	not_specified	MedGen:CN169374
GAB1:2549	Deafness,_autosomal_recessive_26	MedGen:C1854275,OMIM:605428
SMARCA5:8467	Short_stature	Human_Phenotype_Ontology:HP:0004322,MedGen:C0349588
FREM3:166752	not_provided	MedGen:CN517202
GYPE:2996	not_specified	MedGen:CN169374
GYPA:2993	BLOOD_GROUP_ERIK	.
ABCE1:6059	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
OTUD4:54726	not_specified	MedGen:CN169374
SMAD1:4086|SMAD1-AS1:104326058	Variant_of_unknown_significance|Primary_pulmonary_hypertension	.|MedGen:C4552070,OMIM:178600,SNOMED_CT:26174007
MMAA:166785	not_specified	MedGen:CN169374
SLC10A7:84068	SHORT_STATURE,_AMELOGENESIS_IMPERFECTA,_AND_SKELETAL_DYSPLASIA_WITH_SCOLIOSIS	OMIM:618363
EDNRA:1909	Mandibulofacial_dysostosis_with_alopecia	MedGen:C4225349,OMIM:616367,Orphanet:ORPHA443995
PRMT9:90826	not_provided	MedGen:CN517202
ARHGAP10:79658	not_provided	MedGen:CN517202
NR3C2:4306	Pseudohypoaldosteronism_type_1_autosomal_dominant	MedGen:C1449842,OMIM:177735,Orphanet:ORPHA171871
LRBA:987	not_specified	MedGen:CN169374
LRBA:987|MAB21L2:10586	Microphthalmia/coloboma_and_skeletal_dysplasia_syndrome	MedGen:C4014540,OMIM:615877,Orphanet:ORPHA424099
GATB:5188	Cardiomyopathy,_mitochondrial	MedGen:C3532239
FBXW7:55294	Transitional_cell_carcinoma_of_the_bladder|Neoplasm_of_the_large_intestine|Squamous_cell_carcinoma_of_the_head_and_neck|Malignant_melanoma_of_skin|Uterine_cervical_neoplasms|Glioblastoma|Malignant_neoplasm_of_body_of_uterus|Uterine_Carcinosarcoma	Human_Phenotype_Ontology:HP:0006740,MedGen:C0279680|Human_Phenotype_Ontology:HP:0100834,MeSH:D015179,MedGen:C0009404,SNOMED_CT:126837005|MeSH:C535575,MedGen:C1168401,OMIM:275355,Orphanet:ORPHA67037|MeSH:C562393,MedGen:C0151779,SNOMED_CT:93655004|MeSH:D002583,MedGen:CN236667|MeSH:D005909,MedGen:C0017636,Orphanet:ORPHA360,SNOMED_CT:63634009|MedGen:C0153574,Orphanet:ORPHA213569|MedGen:C0280630
TRIM2:23321	Charcot-Marie-Tooth_disease,_axonal,_type_2R	MedGen:C3809655,OMIM:615490,Orphanet:ORPHA397968
TLR2:7097	not_provided	MedGen:CN517202
SFRP2:6423	Anophthalmia_-_microphthalmia	MedGen:CN235161
DCHS2:54798	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
FGB:2244	Afibrinogenemia,_congenital	MedGen:C2584774,OMIM:202400,Orphanet:ORPHA98880
FGA:2243	not_specified	MedGen:CN169374
FGG:2266	Afibrinogenemia,_congenital	MedGen:C2584774,OMIM:202400,Orphanet:ORPHA98880
LRAT:9227	Retinal_dystrophy|Leber_congenital_amaurosis|Retinitis_Pigmentosa,_Recessive	Human_Phenotype_Ontology:HP:0000556,MedGen:C0854723,Orphanet:ORPHA71862,SNOMED_CT:314407005|MeSH:D057130,MedGen:C0339527,Orphanet:ORPHA65,SNOMED_CT:193413001|MedGen:CN239466
GUCY1A1:2982	not_provided	MedGen:CN517202
TDO2:6999	Hypertryptophanemia,_familial	MedGen:C2931837,OMIM:600627,Orphanet:ORPHA2224
GLRB:2743	Hyperekplexia	MedGen:C0234166
GRIA2:2891	not_provided	MedGen:CN517202
ETFDH:2110|C4orf46:201725	Glutaric_aciduria,_type_2	MedGen:C0268596,OMIM:231680,Orphanet:ORPHA26791,SNOMED_CT:22886006
ETFDH:2110	Glutaric_aciduria,_type_2	MedGen:C0268596,OMIM:231680,Orphanet:ORPHA26791,SNOMED_CT:22886006
MSMO1:6307	Microcephaly,_congenital_cataract,_and_psoriasiform_dermatitis	MedGen:C4225189,OMIM:616834
TLL1:7092	Atrial_septal_defect_6	MedGen:C2751315,OMIM:613087
DDX60:55601	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
DDX60L:91351	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
PALLD:23022	Carcinoma_of_pancreas	MeSH:C562463,MedGen:C0235974,OMIM:260350,Orphanet:ORPHA217074,SNOMED_CT:372142002
PALLD:23022|CBR4:84869	Pancreatic_adenocarcinoma	Human_Phenotype_Ontology:HP:0006725,MedGen:C0281361
NEK1:4750	Short_Rib_Polydactyly_Syndrome	MedGen:C0036996
CLCN3:1182	Inborn_genetic_diseases	MeSH:D030342,MedGen:C0950123
HAND2:9464|HAND2-AS1:79804	not_provided	MedGen:CN517202
HPGD:3248	Digital_clubbing,_isolated_congenital|Pachydermoperiostosis_syndrome	MedGen:C0345408,OMIM:119900,Orphanet:ORPHA217059|MedGen:C4551679,OMIM:259100,SNOMED_CT:88220006
VEGFC:7424	Lymphedema,_hereditary,_ID	MedGen:C4014628,OMIM:615907
AGA:175	Aspartylglucosaminuria	Human_Phenotype_Ontology:HP:0012068,MedGen:C0268225,OMIM:208400,Orphanet:ORPHA93
TENM3:55714	not_specified	MedGen:CN169374
WWC2:80014	Long_QT_syndrome	MeSH:D008133,MedGen:C0023976,SNOMED_CT:9651007
CDKN2AIP:55602	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
TRAPPC11:60684	not_specified	MedGen:CN169374
IRF2:3660	not_provided	MedGen:CN517202
PRIMPOL:201973	Myopia_22,_autosomal_dominant	MedGen:C3809464,OMIM:615420
SLC25A4:291	Progressive_External_Ophthalmoplegia_with_Mitochondrial_DNA_Deletions	MedGen:CN239267
UFSP2:55325	Cerebral_visual_impairment_and_intellectual_disability	MedGen:CN235864
UFSP2:55325|C4orf47:441054	Beukes_hip_dysplasia	MedGen:C1840572,OMIM:142669,Orphanet:ORPHA2114
PDLIM3:27295	not_specified	MedGen:CN169374
TLR3:7098	Herpes_simplex_encephalitis_1	MedGen:C2750180,OMIM:610551
CYP4V2:285440	Bietti_crystalline_corneoretinal_dystrophy|Corneal_Dystrophy,_Recessive	MedGen:C1859486,OMIM:210370,Orphanet:ORPHA41751|MedGen:CN239343
KLKB1:3818	Prekallikrein_deficiency	MedGen:C0272339,OMIM:612423,Orphanet:ORPHA749,SNOMED_CT:48976006
F11:2160	Hereditary_factor_XI_deficiency_disease	MedGen:C0015523,OMIM:612416,Orphanet:ORPHA329,SNOMED_CT:49762007
F11:2160|F11-AS1:285441	Hereditary_factor_XI_deficiency_disease	MedGen:C0015523,OMIM:612416,Orphanet:ORPHA329,SNOMED_CT:49762007
FAT1:2195	not_provided	MedGen:CN517202
TRIML1:339976	Malignant_tumor_of_prostate	Human_Phenotype_Ontology:HP:0012125,MedGen:C0376358,OMIM:176807,SNOMED_CT:399068003
